prop_handle,enum_value,term_value,description,model_handle,version_string,node_handle
breed,Dalmatian,Dalmatian,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Dandie Dinmont Terrier,Dandie Dinmont Terrier,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Danish-Swedish Farmdog,Danish-Swedish Farmdog,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Deutscher Wachtelhund,Deutscher Wachtelhund,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Doberman Pinscher,Doberman Pinscher,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Dogo Argentino,Dogo Argentino,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Dogue de Bordeaux,Dogue de Bordeaux,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Drentsche Patrijshond,Drentsche Patrijshond,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Drever,Drever,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Dutch Shepherd,Dutch Shepherd,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,English Cocker Spaniel,English Cocker Spaniel,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,English Foxhound,English Foxhound,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,English Setter,English Setter,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,English Springer Spaniel,English Springer Spaniel,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,English Toy Spaniel,English Toy Spaniel,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Entlebucher Mountain Dog,Entlebucher Mountain Dog,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Estrela Mountain Dog,Estrela Mountain Dog,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Eurasier,Eurasier,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Field Spaniel,Field Spaniel,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Finnish Lapphund,Finnish Lapphund,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Finnish Spitz,Finnish Spitz,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Flat-Coated Retriever,Flat-Coated Retriever,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,French Bulldog,French Bulldog,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,French Spaniel,French Spaniel,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,German Longhaired Pointer,German Longhaired Pointer,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,German Pinscher,German Pinscher,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,German Shepherd Dog,German Shepherd Dog,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,German Shorthaired Pointer,German Shorthaired Pointer,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,German Spitz,German Spitz,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,German Wirehaired Pointer,German Wirehaired Pointer,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Giant Schnauzer,Giant Schnauzer,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Glen of Imaal Terrier,Glen of Imaal Terrier,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Golden Retriever,Golden Retriever,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Gordon Setter,Gordon Setter,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Grand Basset Griffon Vendeen,Grand Basset Griffon Vendeen,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Great Dane,Great Dane,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Great Pyrenees,Great Pyrenees,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Greater Swiss Mountain Dog,Greater Swiss Mountain Dog,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Greyhound,Greyhound,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Hamiltonstovare,Hamiltonstovare,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Hanoverian Scenthound,Hanoverian Scenthound,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Harrier,Harrier,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Havanese,Havanese,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
