prop_handle,enum_value,term_value,description,model_handle,version_string,node_handle
alteration_effect,Not Reported,,"The type of effect of a sequence change on the function of an RNA, DNA, or protein.",,,
status,Present,,The presence or extent of a genetic alteration in an individual's genome.,,,
status,Absent,,The presence or extent of a genetic alteration in an individual's genome.,,,
status,Unknown,,The presence or extent of a genetic alteration in an individual's genome.,,,
status,Not Done,,The presence or extent of a genetic alteration in an individual's genome.,,,
study_phase,Active,,The status of the study.,,,
study_phase,Completed,,The status of the study.,,,
study_phase,Provisional,,The status of the study.,,,
laterality,Bilateral,,Designates the side of the body where disease is found.,,,
laterality,Left,,Designates the side of the body where disease is found.,,,
laterality,Midline,,Designates the side of the body where disease is found.,,,
laterality,Not Applicable,,Designates the side of the body where disease is found.,,,
laterality,Not Reported,,Designates the side of the body where disease is found.,,,
laterality,Not Specified,,Designates the side of the body where disease is found.,,,
laterality,Right,,Designates the side of the body where disease is found.,,,
laterality,Unknown,,Designates the side of the body where disease is found.,,,
fixation_embedding_method,-80 degrees C,,Text term that represents the method used to maintain the sample or biospecimen in a viable state.,,,
fixation_embedding_method,Cytospin Slide,,Text term that represents the method used to maintain the sample or biospecimen in a viable state.,,,
fixation_embedding_method,Cryopreservation in dry ice (dead tissue),,Text term that represents the method used to maintain the sample or biospecimen in a viable state.,,,
fixation_embedding_method,Cryopreservation in liquid nitrogen (dead tissue),,Text term that represents the method used to maintain the sample or biospecimen in a viable state.,,,
fixation_embedding_method,Cryopreservation of live cells in liquid nitrogen,,Text term that represents the method used to maintain the sample or biospecimen in a viable state.,,,
fixation_embedding_method,Cryopreserved,,Text term that represents the method used to maintain the sample or biospecimen in a viable state.,,,
fixation_embedding_method,Formalin fixed - buffered,,Text term that represents the method used to maintain the sample or biospecimen in a viable state.,,,
fixation_embedding_method,Formalin fixed - unbuffered,,Text term that represents the method used to maintain the sample or biospecimen in a viable state.,,,
fixation_embedding_method,Formalin fixed paraffin embedded (FFPE),,Text term that represents the method used to maintain the sample or biospecimen in a viable state.,,,
fixation_embedding_method,Fresh,,Text term that represents the method used to maintain the sample or biospecimen in a viable state.,,,
fixation_embedding_method,Fresh dissociated,,Text term that represents the method used to maintain the sample or biospecimen in a viable state.,,,
fixation_embedding_method,Fresh dissociated and single cell sorted,,Text term that represents the method used to maintain the sample or biospecimen in a viable state.,,,
fixation_embedding_method,Fresh dissociated and single cell sorted into plates,,Text term that represents the method used to maintain the sample or biospecimen in a viable state.,,,
fixation_embedding_method,Frozen,,Text term that represents the method used to maintain the sample or biospecimen in a viable state.,,,
fixation_embedding_method,Liquid nitrogen,,Text term that represents the method used to maintain the sample or biospecimen in a viable state.,,,
fixation_embedding_method,Not Reported,,Text term that represents the method used to maintain the sample or biospecimen in a viable state.,,,
fixation_embedding_method,OCT,,Text term that represents the method used to maintain the sample or biospecimen in a viable state.,,,
fixation_embedding_method,Other,,Text term that represents the method used to maintain the sample or biospecimen in a viable state.,,,
fixation_embedding_method,Snap frozen,,Text term that represents the method used to maintain the sample or biospecimen in a viable state.,,,
fixation_embedding_method,Unknown,,Text term that represents the method used to maintain the sample or biospecimen in a viable state.,,,
staining_method,H&E,,The name of the dye or other coloring material used in microscopy to make biological sample structures visible.,,,
staining_method,IHC,,The name of the dye or other coloring material used in microscopy to make biological sample structures visible.,,,
staining_method,In situ hybridization,,The name of the dye or other coloring material used in microscopy to make biological sample structures visible.,,,
staining_method,mIHC,,The name of the dye or other coloring material used in microscopy to make biological sample structures visible.,,,
staining_method,Wright-Giemsa,,The name of the dye or other coloring material used in microscopy to make biological sample structures visible.,,,
staining_method,Other,,The name of the dye or other coloring material used in microscopy to make biological sample structures visible.,,,
deidentification_method,manual,,The type of procedure used to remove text elements that would make data individually identifiable in an electronic record.,,,
deidentification_method,semiautomatic,,The type of procedure used to remove text elements that would make data individually identifiable in an electronic record.,,,
deidentification_method,automatic,,The type of procedure used to remove text elements that would make data individually identifiable in an electronic record.,,,
deidentification_method,Not applicable,,The type of procedure used to remove text elements that would make data individually identifiable in an electronic record.,,,
medical_history_category,Autoimmune Disease,,"A high level grouping of any injuries, disabilities, syndromes, or symptoms present in an individual's background.",,,
medical_history_category,Cancer,,"A high level grouping of any injuries, disabilities, syndromes, or symptoms present in an individual's background.",,,
medical_history_category,Congenital Anomaly,,"A high level grouping of any injuries, disabilities, syndromes, or symptoms present in an individual's background.",,,
medical_history_category,Structural Birth Defect,,"A high level grouping of any injuries, disabilities, syndromes, or symptoms present in an individual's background.",,,
medical_history_category,Genetic Syndrome,,"A high level grouping of any injuries, disabilities, syndromes, or symptoms present in an individual's background.",,,
medical_history_category,Not Reported,,"A high level grouping of any injuries, disabilities, syndromes, or symptoms present in an individual's background.",,,
medical_history_category,Unknown,,"A high level grouping of any injuries, disabilities, syndromes, or symptoms present in an individual's background.",,,
