prop_handle,enum_value,term_value,description,model_handle,version_string,node_handle
diagnosis,CNS tumor with BCOR internal tandem duplication,CNS tumor with BCOR internal tandem duplication,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",C3DC,4.0.5,diagnosis
diagnosis,Composite Hodgkin and non-Hodgkin lymphoma,Composite Hodgkin and non-Hodgkin lymphoma,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",C3DC,4.0.5,diagnosis
diagnosis,"Congenital melanocytic nevus, NOS","Congenital melanocytic nevus, NOS","The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",C3DC,4.0.5,diagnosis
diagnosis,Craniopharyngioma,Craniopharyngioma,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",C3DC,4.0.5,diagnosis
diagnosis,"Craniopharyngioma, adamantinomatous","Craniopharyngioma, adamantinomatous","The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",C3DC,4.0.5,diagnosis
diagnosis,"Craniopharyngioma, NOS","Craniopharyngioma, NOS","The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",C3DC,4.0.5,diagnosis
diagnosis,"Craniopharyngioma, NOS or NEC","Craniopharyngioma, NOS or NEC","The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",C3DC,4.0.5,diagnosis
diagnosis,"Cribriform carcinoma, NOS","Cribriform carcinoma, NOS","The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",C3DC,4.0.5,diagnosis
diagnosis,Cribriform neuroepithelial tumor,Cribriform neuroepithelial tumor,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",C3DC,4.0.5,diagnosis
diagnosis,"Cutaneous T-cell lymphoma, NOS","Cutaneous T-cell lymphoma, NOS","The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",C3DC,4.0.5,diagnosis
diagnosis,Dedifferentiated liposarcoma,Dedifferentiated liposarcoma,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",C3DC,4.0.5,diagnosis
diagnosis,"Dermatofibrosarcoma protuberans, fibrosarcomatous","Dermatofibrosarcoma protuberans, fibrosarcomatous","The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",C3DC,4.0.5,diagnosis
diagnosis,"Dermatofibrosarcoma protuberans, NOS","Dermatofibrosarcoma protuberans, NOS","The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",C3DC,4.0.5,diagnosis
diagnosis,"Dermoid cyst, NOS","Dermoid cyst, NOS","The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",C3DC,4.0.5,diagnosis
diagnosis,Desmoplastic fibroma,Desmoplastic fibroma,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",C3DC,4.0.5,diagnosis
diagnosis,Desmoplastic infantile astrocytoma,Desmoplastic infantile astrocytoma,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",C3DC,4.0.5,diagnosis
diagnosis,Desmoplastic infantile ganglioglioma / desmoplastic infantile astrocytoma,Desmoplastic infantile ganglioglioma / desmoplastic infantile astrocytoma,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",C3DC,4.0.5,diagnosis
diagnosis,"Desmoplastic melanoma, NOS","Desmoplastic melanoma, NOS","The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",C3DC,4.0.5,diagnosis
diagnosis,"Desmoplastic myxoid tumor of the pineal region, SMARCB1-mutant","Desmoplastic myxoid tumor of the pineal region, SMARCB1-mutant","The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",C3DC,4.0.5,diagnosis
diagnosis,Desmoplastic nodular medulloblastoma,Desmoplastic nodular medulloblastoma,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",C3DC,4.0.5,diagnosis
diagnosis,Desmoplastic small round cell tumor,Desmoplastic small round cell tumor,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",C3DC,4.0.5,diagnosis
diagnosis,"Diffuse astrocytoma, MYB- or MYBL1-altered","Diffuse astrocytoma, MYB- or MYBL1-altered","The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",C3DC,4.0.5,diagnosis
diagnosis,Diffuse glioneuronal tumor with oligodendroglioma-like features and nuclear clusters,Diffuse glioneuronal tumor with oligodendroglioma-like features and nuclear clusters,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",C3DC,4.0.5,diagnosis
diagnosis,"Diffuse hemispheric glioma, H3 G34-mutant","Diffuse hemispheric glioma, H3 G34-mutant","The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",C3DC,4.0.5,diagnosis
diagnosis,"Diffuse large B-cell lymphoma, NOS","Diffuse large B-cell lymphoma, NOS","The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",C3DC,4.0.5,diagnosis
diagnosis,Diffuse leptomeningeal glioneuronal tumor,Diffuse leptomeningeal glioneuronal tumor,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",C3DC,4.0.5,diagnosis
diagnosis,"Diffuse low-grade glioma, MAPK pathway-altered","Diffuse low-grade glioma, MAPK pathway-altered","The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",C3DC,4.0.5,diagnosis
diagnosis,"Diffuse midline glioma, H3 K27-altered","Diffuse midline glioma, H3 K27-altered","The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",C3DC,4.0.5,diagnosis
diagnosis,"Diffuse midline glioma, H3 K27M-mutant","Diffuse midline glioma, H3 K27M-mutant","The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",C3DC,4.0.5,diagnosis
diagnosis,"Diffuse pediatric-type high-grade glioma, H3-wildtype and IDH-wildtype","Diffuse pediatric-type high-grade glioma, H3-wildtype and IDH-wildtype","The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",C3DC,4.0.5,diagnosis
diagnosis,Dysembryoplastic neuroepithelial tumor,Dysembryoplastic neuroepithelial tumor,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",C3DC,4.0.5,diagnosis
diagnosis,Dysgerminoma,Dysgerminoma,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",C3DC,4.0.5,diagnosis
diagnosis,Dysplastic cerebellar gangliocytoma (Lhermitte-Duclos disease),Dysplastic cerebellar gangliocytoma (Lhermitte-Duclos disease),"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",C3DC,4.0.5,diagnosis
diagnosis,Embryonal carcinoma,Embryonal carcinoma,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",C3DC,4.0.5,diagnosis
diagnosis,"Embryonal carcinoma, NOS","Embryonal carcinoma, NOS","The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",C3DC,4.0.5,diagnosis
